Cores,DNN_F,Rate_F,DNN_B,Rate_B,Resp_F,Resp_B,F_75,B_75,Mean_F,Mean_B,avg_inc_resp_f,avg_dec_resp_f,avg_inc_util_f,avg_inc_peaks_f,avg_dec_util_f,avg_dec_peaks_f,avg_inc_resp_b,avg_dec_resp_b,avg_inc_util_b,avg_inc_peaks_b,avg_dec_util_b,avg_dec_peaks_b,sla_75,sla_100,sla_125,sla_150,sla_175,sla_200,sla_225,sla_250,sla_275,total_inc_resp,total_dec_resp,total_inc_util,total_inc_peaks,total_dec_util,total_dec_peaks,relative_rank_f,relative_rank_b,Baseline_F,Baseline_B,Inflation_F,Inflation_B,F_10,B_10,F_25,B_25,F_50,B_50,F_90,B_90,F_75_Range,Mean_F_Range,B_75_Range,Mean_B_Range
4,Resnet,4,Distilbert,6,188.2,271.7,51.25,73,26.7,39.7,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,0,0,0,0,1,1,1,1,0.741196366,1.00579669,1.075496775,0.741196366,0.54503779,0.687818767,2.25,5.5,121.9,138.9,1.543888433,1.956083513,12,9.6,27,50,41,63,61,87.7,8,3,10,5
4,Resnet,4,Resnet,2,157.3,139.6,48.25,29,24.4,13.9,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,0,0,0,1,1,1,1,1,0.429979234,1.066638608,1.025651444,0.429979234,0.559684472,0.39090362,2.25,2.25,121.9,121.9,1.290401969,1.145200984,13.8,3.8,23,11,36,20,62.1,38,7,2,3,1
4,Resnet,4,Resnet,4,165.8,168.7,49,50,25.6,25.8,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,0,0,0,1,1,1,1,1,0.429979234,1.066638608,1.025651444,0.429979234,0.559684472,0.39090362,2.25,2.25,121.9,121.9,1.360131255,1.383921247,19,19.5,29,28.75,37,40,61.5,61,7,3,8,3
4,Resnet,4,Resnet,6,180,200.8,52,67,24.3,33.2,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,0,0,0,0,1,1,1,1,0.429979234,1.066638608,1.025651444,0.429979234,0.559684472,0.39090362,2.25,2.25,121.9,121.9,1.47662018,1.647251846,2,0,24,39,38,51,62.1,78,8,2,10,4
4,Resnet,4,Bert,4,156.8,77.5,46,27,22.3,13.4,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,0,0,0,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.25,2.5,121.9,64.1,1.286300246,1.209048362,0,0,22.75,12,34,21,59.7,36.7,7,2,3,1
4,Resnet,4,Bert,6,164.6,91.5,49,41,25.4,21.8,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,0,0,0,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.25,2.5,121.9,64.1,1.350287121,1.427457098,18.5,15.5,24,26,40,32,62,52,7,3,6,2
4,Resnet,4,Bert,8,170.8,97,49.25,54,25.6,27.5,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,0,0,0,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.25,2.5,121.9,64.1,1.401148482,1.51326053,17,17,28,31,38,41,63,61.2,7,3,8,3
4,Resnet,6,MNIST,400,188.5,482.9,67,39,32.1,19.9,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,0,0,0,0,0,1,1,1,1,0.310459922,0.689230634,0.855326941,0.310459922,0.611163353,0.375222347,2.25,1,121.9,2.6,1.546349467,185.7307692,0,14,36,20,53.5,35,76,42,10,4,5,1
4,Resnet,6,MNIST,500,188,3451,65,45,29.5,19.6,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,0,0,0,0,0,1,1,1,1,0.310459922,0.689230634,0.855326941,0.310459922,0.611163353,0.375222347,2.25,1,121.9,2.6,1.542247744,1327.307692,0,2,27.75,4,48.5,30.5,73.7,47.7,10,3,7,1
4,Resnet,6,MNIST,600,185.3,6477.8,61,48,24.8,17.1,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,0,0,0,0,0,1,1,1,1,0.310459922,0.689230634,0.855326941,0.310459922,0.611163353,0.375222347,2.25,1,121.9,2.6,1.520098441,2491.461538,0,0,2,2,43,6,72,53,10,2,7,1
4,Resnet,6,Distilbert,2,191.8,178.1,66.25,36,35.7,16.3,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,0,0,0,0,1,1,1,1,0.741196366,1.00579669,1.075496775,0.741196366,0.54503779,0.687818767,2.25,5.5,121.9,138.9,1.573420837,1.282217423,25,2,42,10,54,24,76,46.5,10,5,5,1
4,Resnet,6,Distilbert,4,204.1,224.4,72,56.25,37.7,30.4,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,0,0,0,0,0,1,1,1,0.741196366,1.00579669,1.075496775,0.741196366,0.54503779,0.687818767,2.25,5.5,121.9,138.9,1.674323216,1.615550756,33.1,22,46,33.75,57,47,80,68,10,5,9,4
4,Resnet,6,Distilbert,6,230.3,295.2,76,79,39.1,42.6,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,0,0,0,0,0,0,1,1,0.741196366,1.00579669,1.075496775,0.741196366,0.54503779,0.687818767,2.25,5.5,121.9,138.9,1.889253486,2.125269978,29,37,49.75,52.75,58,66,85,92.5,10,5,10,6
4,Resnet,6,Resnet,2,188,147.5,67,31,35.7,15,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,0,0,0,0,1,1,1,1,0.429979234,1.066638608,1.025651444,0.429979234,0.559684472,0.39090362,2.25,2.25,121.9,121.9,1.542247744,1.210008203,30,2,42.75,12,55,22,80,44,10,5,4,1
4,Resnet,6,Resnet,4,197.5,179.1,68,50,25.6,36.4,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,0,0,0,0,1,1,1,1,0.429979234,1.066638608,1.025651444,0.429979234,0.559684472,0.39090362,2.25,2.25,121.9,121.9,1.620180476,1.46923708,22,18.9,44,29,54,40.5,78,62.1,10,3,8,5
4,Resnet,6,Resnet,6,213.9,213.1,71,70,38.3,38.3,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,0,0,0,0,0,1,1,1,0.429979234,1.066638608,1.025651444,0.429979234,0.559684472,0.39090362,2.25,2.25,121.9,121.9,1.754716981,1.748154225,36,32.2,49,46,58.5,59,79,84,10,5,10,5
4,Resnet,6,Bert,4,188.2,82.7,67,30.25,34.6,15.5,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,0,0,0,0,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.25,2.5,121.9,64.1,1.543888433,1.290171607,17.9,11,43,15.75,55,23,74.1,39,10,4,4,1
4,Resnet,6,Bert,6,197.4,99.1,69.25,42,36.8,23.2,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,0,0,0,0,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.25,2.5,121.9,64.1,1.619360131,1.546021841,33,22,44,28,54,33,77,54.9,10,5,6,2
4,Resnet,6,Bert,8,200.7,104.7,68,55,35.3,28,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,0,0,0,0,0,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.25,2.5,121.9,64.1,1.646431501,1.633385335,2,26,46,33,54.5,43,76,60.7,10,5,9,3
4,Bert,3,Bert,7,75,86.3,23,41.25,16.8,33.6,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,1,1,1,1,1,1,1,1,1,0.479533606,0.780256282,1.305187846,0.479533606,0.834798488,0.27978355,2.5,2.5,64.1,64.1,1.170046802,1.346333853,3,20,10.75,26,17,36,29,51,2,1,6,4
4,Bert,3,Bert,8,74,87.3,22,49,17.3,38.4,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,1,1,1,1,1,1,1,1,1,0.479533606,0.780256282,1.305187846,0.479533606,0.834798488,0.27978355,2.5,2.5,64.1,64.1,1.154446178,1.361934477,7,24.4,11,32,17,39,30,54.1,2,1,7,5
4,Bert,3,Bert,9,73.7,89.6,23,52,16.7,41.7,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,1,1,1,1,1,1,1,1,1,0.479533606,0.780256282,1.305187846,0.479533606,0.834798488,0.27978355,2.5,2.5,64.1,64.1,1.149765991,1.397815913,6,29,12,35,15,43,27,57.7,2,1,8,6
4,Bert,3,MNIST,300,71.1,5.4,21,30,15.5,26.4,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,1,1,1,1,1,1,1,1,1,0.335237108,0.546039471,0.995095142,0.335237108,0.748720361,0.319662312,2.5,1,64.1,2.6,1.109204368,2.076923077,6,22.5,8,25,16,28,27,32,2,1,4,3
4,Bert,3,MNIST,500,70.7,3766.2,21,43,13.8,26.9,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,1,1,1,1,1,1,1,1,1,0.335237108,0.546039471,0.995095142,0.335237108,0.748720361,0.319662312,2.5,1,64.1,2.6,1.102964119,1448.538462,0,2,6,3,13.5,37.5,26.3,47,2,1,6,3
4,Bert,3,MNIST,700,70.5,8317.7,18,49,11.6,24.6,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,1,1,1,1,1,1,1,1,1,0.335237108,0.546039471,0.995095142,0.335237108,0.748720361,0.319662312,2.5,1,64.1,2.6,1.099843994,3199.115385,0,0,2,2,11,4,25,65.9,1,1,7,2
4,Bert,3,Distilbert,3,75.7,178.2,23,42,16.3,30.4,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,1,1,1,1,1,1,1,1,0.765973552,0.862605527,1.215264976,0.765973552,0.682594798,0.632258732,2.5,5.5,64.1,138.9,1.180967239,1.282937365,5,11,9,19,16,28,29,53.9,2,1,6,4
4,Bert,3,Distilbert,4,79.1,193.7,24,53,17.125,39.01,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,1,1,1,1,1,1,1,1,0.765973552,0.862605527,1.215264976,0.765973552,0.682594798,0.632258732,2.5,5.5,64.1,138.9,1.23400936,1.394528438,6,11.7,10,27.75,17,40,30,64,2,1,8,5
4,Bert,3,Distilbert,5,83.5,215.1,25,62,18.4,48.4,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,1,1,1,1,1,1,1,1,0.765973552,0.862605527,1.215264976,0.765973552,0.682594798,0.632258732,2.5,5.5,64.1,138.9,1.302652106,1.548596112,6.3,18.3,11,40,19,48,33,77.7,3,1,10,7
4,Bert,3,Resnet,3,73.3,140.1,22,37,16.01,17.7,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,1,1,1,1,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.5,2.25,64.1,121.9,1.143525741,1.149302707,6,10,10,19,17,26,28.3,46,2,1,5,1
4,Bert,3,Resnet,5,76.3,171.5,23,55,15.03,38.1,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,1,1,1,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.5,2.25,64.1,121.9,1.190327613,1.406890894,0,0,7,25,15,42,29,67.5,2,1,9,5
4,Bert,3,Resnet,7,81.2,198.5,23,75,17.8,57.4,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,1,1,1,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.5,2.25,64.1,121.9,1.266770671,1.628383921,7,27,10.75,46,17.5,61,30,83,2,1,10,9
4,Bert,5,Bert,7,83.5,89.5,37,47,27.1,36.2,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,1,1,1,1,1,1,1,1,0.479533606,0.780256282,1.305187846,0.479533606,0.834798488,0.27978355,2.5,2.5,64.1,64.1,1.302652106,1.39625585,15,17,20,27,28,35,41,53,5,3,7,5
4,Bert,5,Bert,8,84.9,92.7,36,49,27.6,40.8,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,1,1,1,1,1,1,1,1,0.479533606,0.780256282,1.305187846,0.479533606,0.834798488,0.27978355,2.5,2.5,64.1,64.1,1.32449298,1.446177847,17,24,20,32,27,41,40,60.5,5,3,7,6
4,Bert,5,Bert,9,90,98.1,37,55,27.9,43.4,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,1,1,1,1,1,1,1,1,0.479533606,0.780256282,1.305187846,0.479533606,0.834798488,0.27978355,2.5,2.5,64.1,64.1,1.404056162,1.530421217,3.7,21,19,35,27,45,44,61,5,3,9,6
4,Bert,5,MNIST,300,79.6,5.4,33,31,24.5,27.6,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,0,1,1,1,1,1,1,1,1,0.335237108,0.546039471,0.995095142,0.335237108,0.748720361,0.319662312,2.5,1,64.1,2.6,1.241809672,2.076923077,1.1,23,17,26,27,30,38,33,4,2,4,3
4,Bert,5,MNIST,500,76.3,3779,32,34,21.34,20.6,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,0,1,1,1,1,1,1,1,1,0.335237108,0.546039471,0.995095142,0.335237108,0.748720361,0.319662312,2.5,1,64.1,2.6,1.190327613,1453.461538,0,0,12.75,2,24,3,39,73.3,4,2,4,2
4,Bert,5,MNIST,700,78.4,8769.5,30,51,17.5,24.8,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,0,1,1,1,1,1,1,1,1,0.335237108,0.546039471,0.995095142,0.335237108,0.748720361,0.319662312,2.5,1,64.1,2.6,1.223088924,3372.884615,0,0,1,2,19.5,4,40,57,4,1,8,2
4,Bert,5,Distilbert,3,83.8,176.5,36,44,36.2,31.6,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,1,1,1,1,1,1,1,1,0.765973552,0.862605527,1.215264976,0.765973552,0.682594798,0.632258732,2.5,5.5,64.1,138.9,1.307332293,1.270698344,6,12,19,19,27.5,32,40.7,52,5,5,6,4
4,Bert,5,Distilbert,4,87.8,200.6,37,56,27.9,41.9,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,1,1,1,1,1,1,1,1,0.765973552,0.862605527,1.215264976,0.765973552,0.682594798,0.632258732,2.5,5.5,64.1,138.9,1.369734789,1.444204464,12,22,20,30,29,44,43.5,63.5,5,3,9,6
4,Bert,5,Distilbert,5,93.8,223.9,37.25,66,28.8,50.5,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,1,1,1,1,1,1,1,1,0.765973552,0.862605527,1.215264976,0.765973552,0.682594798,0.632258732,2.5,5.5,64.1,138.9,1.463338534,1.611951044,15.1,20.1,20,37,28,54,45.2,75.1,5,3,10,8
4,Bert,5,Resnet,3,80.3,114.9,33,39.25,24.7,27.9,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,1,1,1,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.5,2.25,64.1,121.9,1.252730109,0.942575882,2,2,18.75,17.75,25,30,41.9,48,4,2,5,3
4,Bert,5,Resnet,5,84.3,174.6,36,57.25,28.03,46.1,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,1,1,1,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.5,2.25,64.1,121.9,1.315132605,1.432321575,17,28.1,21,35.75,28,48.5,40,69,5,3,9,7
4,Bert,5,Resnet,7,91.5,207.9,37,74.25,26.7,56.7,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,1,1,1,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.5,2.25,64.1,121.9,1.427457098,1.705496308,0,13.1,18.75,47,28.5,60,44.9,84,5,3,10,9
4,Bert,7,Bert,7,91.9,92.8,46,45,36.6,36.6,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,1,1,1,1,1,1,1,1,0.479533606,0.780256282,1.305187846,0.479533606,0.834798488,0.27978355,2.5,2.5,64.1,64.1,1.433697348,1.44773791,22,25,29.75,29,37,37,52.5,54,7,5,7,5
4,Bert,7,Bert,8,93,94.7,46,54,36.8,41.1,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,1,1,1,1,1,1,1,1,0.479533606,0.780256282,1.305187846,0.479533606,0.834798488,0.27978355,2.5,2.5,64.1,64.1,1.450858034,1.477379095,16,22.5,30,32.75,38,43,53,58,7,5,8,6
4,Bert,7,Bert,9,96.5,100,46,56,36.8,45.2,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0,1,1,1,1,1,1,1,1,0.479533606,0.780256282,1.305187846,0.479533606,0.834798488,0.27978355,2.5,2.5,64.1,64.1,1.505460218,1.560062402,21.9,28,29,37,39,46,51,62,7,5,9,7
4,Bert,7,MNIST,300,87.3,5.6,46,33,32.6,28.1,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,0,1,1,1,1,1,1,1,1,0.335237108,0.546039471,0.995095142,0.335237108,0.748720361,0.319662312,2.5,1,64.1,2.6,1.361934477,2.153846154,2,22,24,26,33.5,30,51,35,7,4,4,3
4,Bert,7,MNIST,500,87.1,3794.7,42.25,44,28.9,27.7,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,0,1,1,1,1,1,1,1,1,0.335237108,0.546039471,0.995095142,0.335237108,0.748720361,0.319662312,2.5,1,64.1,2.6,1.358814353,1459.5,0,2,15,3,33,27.5,50,47,6,3,6,3
4,Bert,7,MNIST,700,86.1,8465.3,40,52,24.3,25.9,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,0,1,1,1,1,1,1,1,1,0.335237108,0.546039471,0.995095142,0.335237108,0.748720361,0.319662312,2.5,1,64.1,2.6,1.343213729,3255.884615,0,0,2,2,30,4,46,72.7,6,2,8,3
4,Bert,7,Distilbert,3,93,184.9,45,43,34.4,31.3,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,1,1,1,1,1,1,1,1,0.765973552,0.862605527,1.215264976,0.765973552,0.682594798,0.632258732,2.5,5.5,64.1,138.9,1.450858034,1.331173506,18,11,24.75,21,38,30.5,52,54.9,7,4,6,4
4,Bert,7,Distilbert,4,96.3,208.7,47,58,36.6,41.5,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,1,1,1,1,1,1,1,1,0.765973552,0.862605527,1.215264976,0.765973552,0.682594798,0.632258732,2.5,5.5,64.1,138.9,1.502340094,1.502519798,20,14.3,29,30,38,42,51.7,68.7,7,5,9,6
4,Bert,7,Distilbert,5,104.1,233.6,47,66.25,39.5,52.7,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,0,1,1,1,1,1,1,1,0.765973552,0.862605527,1.215264976,0.765973552,0.682594798,0.632258732,2.5,5.5,64.1,138.9,1.624024961,1.681785457,25.5,24,31,41,40,54,56,81,7,5,10,8
4,Bert,7,Resnet,3,89,147.4,45,38,31.9,27.1,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,1,1,1,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.5,2.25,64.1,121.9,1.388455538,1.209187859,2,2.3,24,13,33,29,51,46.7,7,4,5,3
4,Bert,7,Resnet,5,95.5,182.6,47,58,37.5,46.5,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,1,1,1,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.5,2.25,64.1,121.9,1.489859594,1.497949139,23,20,27.75,37,39,47,54,72,7,5,9,7
4,Bert,7,Resnet,7,103.3,216.2,47,75,38.9,61.8,0.239766803,0.390128141,0.652593923,0.239766803,0.417399244,0.139891775,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,0,1,1,1,1,1,1,1,0.45475642,0.923447445,1.165419645,0.45475642,0.69724148,0.335343585,2.5,2.25,64.1,121.9,1.611544462,1.773584906,24.5,40.5,32.75,54,39,64,56,83,7,5,10,10
4,Distilbert,2,Resnet,1,155.3,131.7,28,17.25,21.7,11.3,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,0,0,0,1,1,1,1,1,0.741196366,1.00579669,1.075496775,0.741196366,0.54503779,0.687818767,5.5,2.25,138.9,121.9,1.118070554,1.080393765,8.5,0,12,1,21,11,39,30,3,2,1,1
4,Distilbert,2,Resnet,3,163.3,145.5,30,38.25,21,27.3,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,0,0,0,1,1,1,1,1,0.741196366,1.00579669,1.075496775,0.741196366,0.54503779,0.687818767,5.5,2.25,138.9,121.9,1.175665947,1.193601313,1,2,11,12,21,28,40.5,47.5,4,2,5,3
4,Distilbert,2,Resnet,5,167.3,176.7,30.25,58.25,21.5,41.8,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0.214989617,0.533319304,0.512825722,0.214989617,0.279842236,0.19545181,0,0,0,0,1,1,1,1,1,0.741196366,1.00579669,1.075496775,0.741196366,0.54503779,0.687818767,5.5,2.25,138.9,121.9,1.204463643,1.449548811,0,1.5,12,31,21,44,45,68,4,2,9,6
4,Distilbert,2,Distilbert,3,172,183.1,29.25,40.25,21.9,30.6,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,0,0,0,1,1,1,1,1,1.052413498,0.944954772,1.125342106,1.052413498,0.530391108,0.984733914,5.5,5.5,138.9,138.9,1.238300936,1.318214543,1,11,11,20,22,29,43,54,3,2,6,4
4,Distilbert,2,Distilbert,4,178.5,204.3,35,54,22.6,39.9,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,0,0,0,0,1,1,1,1,1.052413498,0.944954772,1.125342106,1.052413498,0.530391108,0.984733914,5.5,5.5,138.9,138.9,1.285097192,1.470842333,1,11.7,11,29,21,40,49.3,66,5,2,8,5
4,Distilbert,2,Distilbert,5,178,222.8,31.25,65.25,24.4,50.8,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0,0,0,0,0,1,1,1,1,1.052413498,0.944954772,1.125342106,1.052413498,0.530391108,0.984733914,5.5,5.5,138.9,138.9,1.28149748,1.604031677,2,24,13,40,23,49,50,78.5,4,2,10,8
4,Distilbert,2,MNIST,300,158.2,5.7,29,30,20.2,26.2,0.526206749,0.472477386,0.562671053,0.526206749,0.265195554,0.492366957,0.095470305,0.15591133,0.342501219,0.095470305,0.331321117,0.179770537,0,0,0,0,1,1,1,1,1,0.621677054,0.628388716,0.905172272,0.621677054,0.596516671,0.672137494,5.5,1,138.9,2.6,1.138948884,2.192307692,0,21,10,25,21,28,41.1,32,3,2,4,3
